w1,w2,w3,w4,w5,w6,fval
1.194766e+00,9.245010e-01,1.093008e+00,9.583886e-01,9.836929e-01,9.192991e-01,3.156747e-11
8.361803e-01,1.009872e+00,1.001499e+00,1.082009e+00,1.049677e+00,1.039006e+00,9.172265e-11
1.196834e+00,9.263390e-01,1.103790e+00,9.582971e-01,9.716225e-01,9.093219e-01,6.559613e-11
8.380756e-01,1.009857e+00,1.002690e+00,1.098229e+00,1.048550e+00,1.021069e+00,2.212569e-11
1.199910e+00,9.159349e-01,1.108009e+00,9.632446e-01,9.757029e-01,9.138970e-01,9.938822e-13
8.402183e-01,1.012495e+00,9.914267e-01,1.085514e+00,1.054436e+00,1.029299e+00,7.578382e-12
1.203323e+00,9.199939e-01,1.097875e+00,9.616486e-01,9.792459e-01,9.121184e-01,1.342672e-10
8.427751e-01,1.013741e+00,9.858610e-01,1.082046e+00,1.056345e+00,1.030401e+00,1.007378e-12
1.207095e+00,9.231934e-01,1.094938e+00,9.072649e-01,9.856164e-01,9.569773e-01,1.627008e-10
8.462307e-01,1.008522e+00,9.921997e-01,1.030397e+00,1.053162e+00,1.083340e+00,8.568267e-11
1.211792e+00,9.266777e-01,1.096036e+00,9.021037e-01,9.847254e-01,9.591804e-01,3.290851e-10
8.488362e-01,1.007152e+00,1.001042e+00,1.038686e+00,1.045479e+00,1.072263e+00,5.892212e-10
1.218826e+00,8.847322e-01,1.083118e+00,1.002468e+00,9.442069e-01,9.031684e-01,3.716333e-10
8.529654e-01,1.021471e+00,9.864427e-01,1.038783e+00,1.047357e+00,1.063727e+00,5.043567e-10
1.218911e+00,1.076089e+00,1.025611e+00,9.372917e-01,1.014638e+00,8.807454e-01,3.031508e-10
8.583057e-01,1.012281e+00,9.843093e-01,1.032337e+00,1.044924e+00,1.073949e+00,2.870567e-10
1.225462e+00,1.097109e+00,1.017761e+00,9.286175e-01,1.008063e+00,8.841622e-01,5.308961e-10
8.595806e-01,1.011351e+00,1.000231e+00,1.042183e+00,1.043103e+00,1.067966e+00,3.777185e-10
1.227012e+00,1.100158e+00,1.026445e+00,9.636497e-01,9.514228e-01,8.803193e-01,4.975460e-10
8.604403e-01,1.007340e+00,1.006303e+00,1.053182e+00,1.043306e+00,1.056720e+00,3.834558e-11
1.192039e+00,9.787795e-01,1.116035e+00,9.692776e-01,8.526992e-01,8.872843e-01,3.778240e-10
8.647112e-01,1.010146e+00,9.996711e-01,1.078771e+00,9.933336e-01,1.078685e+00,2.322518e-10
1.183680e+00,9.823251e-01,1.121835e+00,9.685857e-01,8.683081e-01,8.943593e-01,8.014274e-10

1.017620e+00,1.002287e+00,1.012553e+00,1.018972e+00,1.004422e+00,9.855481e-01


8.196648e-01,1.026878e+00,1.031700e+00,1.003731e+00,1.095160e+00,1.017909e+00,2.832529e-10
1.180972e+00,9.696571e-01,9.248192e-01,1.079676e+00,9.596629e-01,9.425528e-01,3.294563e-10
8.215626e-01,1.042485e+00,1.024113e+00,1.001670e+00,1.095561e+00,1.006939e+00,4.849940e-10
1.183349e+00,9.745424e-01,9.195487e-01,1.077630e+00,9.652809e-01,9.363990e-01,1.580298e-10
8.225668e-01,1.030288e+00,1.040715e+00,1.007853e+00,1.081428e+00,1.016233e+00,8.457853e-10
1.185188e+00,9.758463e-01,9.211213e-01,1.077172e+00,9.627759e-01,9.348172e-01,1.061177e-10
8.237347e-01,1.028101e+00,1.024406e+00,1.009704e+00,1.096130e+00,1.018748e+00,1.301299e-09
1.186487e+00,9.808660e-01,9.203958e-01,1.087503e+00,9.489305e-01,9.317456e-01,1.683977e-10
8.248537e-01,1.031244e+00,1.024211e+00,1.004787e+00,1.095483e+00,1.021126e+00,4.467476e-10
1.187835e+00,9.856704e-01,9.236247e-01,1.090055e+00,9.424771e-01,9.352688e-01,7.999964e-11
8.257817e-01,1.029647e+00,1.027344e+00,1.008068e+00,1.093489e+00,1.017905e+00,8.371809e-10
1.189266e+00,9.320188e-01,9.167178e-01,1.087583e+00,9.606402e-01,9.826861e-01,2.408512e-11
8.268014e-01,1.024023e+00,1.029855e+00,9.951539e-01,1.085021e+00,1.035275e+00,5.224303e-10
1.190509e+00,9.386087e-01,9.416224e-01,1.093979e+00,9.135076e-01,9.891253e-01,1.203647e-11
8.277271e-01,1.018288e+00,1.085979e+00,1.001370e+00,1.031998e+00,1.032754e+00,1.196968e-10
1.191564e+00,1.094229e+00,9.880368e-01,9.812407e-01,9.120502e-01,9.442350e-01,6.227334e-15
8.286539e-01,9.997681e-01,1.013493e+00,1.085867e+00,1.036330e+00,1.056095e+00,7.354821e-11
1.192761e+00,1.097644e+00,9.351690e-01,9.506169e-01,9.108486e-01,9.785322e-01,2.722243e-11
8.296761e-01,1.003121e+00,1.011842e+00,1.100783e+00,1.025747e+00,1.056493e+00,1.151399e-09
1.194362e+00,1.097969e+00,9.300832e-01,9.551701e-01,9.098616e-01,9.774607e-01,3.130330e-11
8.307334e-01,1.006378e+00,1.006904e+00,1.086174e+00,1.038784e+00,1.054997e+00,7.818437e-11
1.196119e+00,1.097704e+00,9.278528e-01,9.495325e-01,9.842375e-01,9.128953e-01,2.410329e-11
8.320999e-01,1.006630e+00,1.006592e+00,1.085178e+00,1.055437e+00,1.038643e+00,1.190922e-11
1.198389e+00,9.221358e-01,1.099413e+00,9.599054e-01,9.799377e-01,9.128723e-01,1.320629e-11
8.336205e-01,1.000045e+00,1.014067e+00,1.086014e+00,1.049263e+00,1.039570e+00,1.410023e-12
1.200884e+00,9.180799e-01,1.103076e+00,9.626407e-01,9.791054e-01,9.153505e-01,1.482647e-11
8.354938e-01,1.001558e+00,1.010910e+00,1.094784e+00,1.049993e+00,1.026146e+00,2.154957e-11
1.203187e+00,9.276372e-01,1.094287e+00,9.508751e-01,9.787165e-01,9.112346e-01,2.679654e-10
8.376160e-01,1.007791e+00,9.998577e-01,1.085052e+00,1.052510e+00,1.033653e+00,1.501111e-10
1.206480e+00,9.302688e-01,1.093629e+00,9.524595e-01,9.848680e-01,9.093605e-01,1.296650e-10
8.401439e-01,1.011932e+00,9.918093e-01,1.087141e+00,1.053926e+00,1.028613e+00,1.423275e-11
1.210349e+00,9.255506e-01,1.094827e+00,9.042677e-01,9.774370e-01,9.578558e-01,2.916996e-10
8.437430e-01,1.013132e+00,9.884735e-01,1.032526e+00,1.053624e+00,1.079682e+00,1.562196e-11
1.215366e+00,9.249565e-01,1.096896e+00,9.055544e-01,9.801976e-01,9.580514e-01,4.103907e-10
8.475347e-01,1.006817e+00,9.906401e-01,1.033000e+00,1.053446e+00,1.081362e+00,2.159029e-10
1.221531e+00,8.762577e-01,1.092877e+00,1.001907e+00,9.453032e-01,8.991113e-01,6.375100e-12
8.510276e-01,1.014102e+00,9.867704e-01,1.029649e+00,1.048391e+00,1.078092e+00,4.197845e-10
1.225314e+00,1.087182e+00,1.011321e+00,9.388901e-01,1.007844e+00,8.847410e-01,4.165756e-10
8.545805e-01,1.020090e+00,9.861302e-01,1.038253e+00,1.043098e+00,1.066957e+00,8.275430e-10
1.229611e+00,1.097662e+00,1.016172e+00,9.256139e-01,1.007826e+00,8.864619e-01,8.379592e-10
8.557890e-01,1.005718e+00,1.004624e+00,1.050924e+00,1.038816e+00,1.059383e+00,9.206513e-10
1.234080e+00,1.097928e+00,1.016554e+00,9.679303e-01,9.505981e-01,8.802611e-01,1.140181e-09
8.571776e-01,1.002244e+00,1.012103e+00,1.058202e+00,1.040159e+00,1.053818e+00,2.068578e-10
1.192939e+00,9.800564e-01,1.113934e+00,9.705914e-01,8.529703e-01,8.838531e-01,1.182429e-09
8.633196e-01,1.013036e+00,9.991460e-01,1.070493e+00,1.007166e+00,1.073302e+00,7.283892e-11
1.185131e+00,9.842611e-01,1.119489e+00,9.734136e-01,8.578149e-01,8.930066e-01,6.915393e-11

1.018165e+00,1.003479e+00,1.011155e+00,1.019578e+00,1.004214e+00,9.859038e-01


8.183268e-01,1.029244e+00,1.033142e+00,1.006668e+00,1.092691e+00,1.017376e+00,5.064434e-10
1.182807e+00,9.775001e-01,9.213959e-01,1.076525e+00,9.516477e-01,9.409007e-01,1.109342e-10
8.199997e-01,1.023691e+00,1.034068e+00,1.006222e+00,1.093284e+00,1.017841e+00,2.410408e-09
1.185258e+00,9.734579e-01,9.218638e-01,1.076294e+00,9.631154e-01,9.352463e-01,1.933985e-10
8.216457e-01,1.043717e+00,1.026128e+00,9.955314e-01,1.092075e+00,1.012760e+00,2.824393e-10
1.186612e+00,9.820570e-01,9.210226e-01,1.085358e+00,9.498992e-01,9.374468e-01,2.936780e-10
8.225360e-01,1.033710e+00,1.022908e+00,1.012025e+00,1.096574e+00,1.011365e+00,1.031474e-09
1.188237e+00,9.833495e-01,9.186497e-01,1.086511e+00,9.583296e-01,9.354696e-01,1.843796e-10
8.235951e-01,1.033240e+00,1.021501e+00,1.010774e+00,1.097043e+00,1.014994e+00,6.381062e-10
1.189647e+00,9.840979e-01,9.143089e-01,1.085328e+00,9.511077e-01,9.396764e-01,1.407572e-11
8.246041e-01,1.030772e+00,1.024251e+00,1.004389e+00,1.096030e+00,1.022278e+00,2.565341e-09
1.190875e+00,9.386608e-01,9.117776e-01,1.095569e+00,9.420801e-01,9.914562e-01,5.778727e-12
8.255417e-01,1.015257e+00,1.026566e+00,1.008839e+00,1.093194e+00,1.030504e+00,4.452435e-10
1.192235e+00,9.374365e-01,9.459266e-01,1.098383e+00,9.099756e-01,9.931615e-01,4.428859e-12
8.265183e-01,1.014737e+00,1.081862e+00,1.007494e+00,1.038599e+00,1.030756e+00,1.945878e-10
1.193316e+00,1.092301e+00,9.817161e-01,9.848392e-01,9.116964e-01,9.482639e-01,5.349071e-11
8.274440e-01,9.982017e-01,1.015342e+00,1.084963e+00,1.033053e+00,1.054543e+00,4.163957e-10
1.194529e+00,1.093833e+00,9.294574e-01,9.522386e-01,9.165840e-01,9.831871e-01,2.986060e-11
8.284297e-01,9.995234e-01,1.009951e+00,1.089267e+00,1.034595e+00,1.057715e+00,2.359712e-10
1.195991e+00,1.088245e+00,9.355416e-01,9.462743e-01,9.139288e-01,9.868810e-01,2.009858e-11
8.297338e-01,1.007782e+00,1.004621e+00,1.109957e+00,1.017780e+00,1.058365e+00,1.005107e-10
1.198083e+00,1.101448e+00,9.212086e-01,9.600349e-01,9.778147e-01,9.128244e-01,2.395762e-11
8.310107e-01,1.005203e+00,1.009064e+00,1.097508e+00,1.056971e+00,1.025071e+00,7.207037e-11
1.200143e+00,9.197059e-01,1.103285e+00,9.603441e-01,9.784173e-01,9.149054e-01,3.770265e-12
8.323635e-01,1.004740e+00,1.009794e+00,1.080500e+00,1.052989e+00,1.044234e+00,4.547290e-11
1.202547e+00,9.198515e-01,1.099637e+00,9.605803e-01,9.791504e-01,9.104426e-01,1.019178e-10
8.341781e-01,1.000864e+00,1.012861e+00,1.084576e+00,1.049495e+00,1.040249e+00,7.433881e-12
1.205198e+00,9.232737e-01,1.097503e+00,9.583149e-01,9.770681e-01,9.091925e-01,1.107075e-10
8.363402e-01,1.005597e+00,1.005813e+00,1.090882e+00,1.049720e+00,1.031595e+00,1.071227e-10
1.209173e+00,9.113476e-01,1.098059e+00,9.691398e-01,9.868104e-01,9.092453e-01,4.036235e-10
8.389308e-01,1.008198e+00,9.961965e-01,1.091744e+00,1.055056e+00,1.025489e+00,1.510892e-11
1.212401e+00,9.245188e-01,1.096033e+00,9.029399e-01,9.825929e-01,9.656290e-01,2.417953e-10
8.426137e-01,1.011001e+00,9.933302e-01,1.028810e+00,1.052662e+00,1.085720e+00,1.228259e-11
1.217773e+00,9.239860e-01,1.092506e+00,9.065312e-01,9.819787e-01,9.636005e-01,5.836355e-10
8.464331e-01,1.009010e+00,9.909041e-01,1.033896e+00,1.053582e+00,1.079332e+00,6.149120e-11
1.223150e+00,8.762829e-01,1.091597e+00,9.964203e-01,9.426974e-01,9.039513e-01,1.278278e-10
8.496846e-01,1.013527e+00,9.910320e-01,1.033290e+00,1.048271e+00,1.075159e+00,1.461372e-09
1.227344e+00,1.092630e+00,1.008660e+00,9.272031e-01,1.008823e+00,8.945249e-01,1.700303e-09
8.533236e-01,1.010031e+00,9.962652e-01,1.036945e+00,1.044782e+00,1.070894e+00,4.971079e-10
1.230304e+00,1.096716e+00,1.016887e+00,9.268706e-01,1.004180e+00,8.873021e-01,2.855628e-09
8.559808e-01,1.002276e+00,1.002408e+00,1.051883e+00,1.039951e+00,1.059181e+00,2.343789e-10
1.219107e+00,1.096302e+00,1.054860e+00,9.557226e-01,9.530226e-01,8.753449e-01,7.607879e-10
8.590958e-01,1.006695e+00,1.001241e+00,1.039053e+00,1.044264e+00,1.070724e+00,4.984975e-10
1.198802e+00,9.695141e-01,1.119051e+00,9.641938e-01,8.470008e-01,8.867474e-01,1.015694e-10
8.580913e-01,1.007661e+00,1.001615e+00,1.066064e+00,1.005986e+00,1.081088e+00,7.091365e-10
1.190017e+00,9.693977e-01,1.127898e+00,9.678258e-01,8.786560e-01,8.963430e-01,3.289043e-10

1.018260e+00,1.001969e+00,1.011733e+00,1.019885e+00,1.004461e+00,9.878038e-01


8.153908e-01,1.034095e+00,1.033345e+00,1.002282e+00,1.093046e+00,1.018507e+00,3.137982e-10
1.186921e+00,9.859622e-01,9.216478e-01,1.090736e+00,9.499690e-01,9.328462e-01,2.242504e-11
8.167603e-01,1.028041e+00,1.032138e+00,1.009146e+00,1.092141e+00,1.022287e+00,7.282185e-10
1.189213e+00,9.827396e-01,9.151710e-01,1.084448e+00,9.511227e-01,9.397227e-01,1.657817e-10
8.182256e-01,1.028963e+00,1.027648e+00,1.007113e+00,1.094255e+00,1.022930e+00,6.690197e-10
1.190835e+00,9.900105e-01,9.120081e-01,1.093557e+00,9.452493e-01,9.378886e-01,1.651503e-11
8.195625e-01,1.027648e+00,1.034295e+00,1.002832e+00,1.093143e+00,1.017520e+00,9.685297e-10
1.192371e+00,9.922748e-01,9.105068e-01,1.098685e+00,9.451187e-01,9.367441e-01,1.218537e-12
8.206355e-01,1.031516e+00,1.035087e+00,1.001931e+00,1.090498e+00,1.015814e+00,5.342067e-10
1.194003e+00,9.805775e-01,9.119904e-01,1.092814e+00,9.560181e-01,9.321547e-01,3.071419e-11
8.215042e-01,1.028984e+00,1.024326e+00,1.008049e+00,1.097040e+00,1.022333e+00,2.125235e-09
1.195307e+00,9.286463e-01,9.160172e-01,1.100364e+00,9.487352e-01,9.792960e-01,4.713374e-11
8.224433e-01,1.015758e+00,1.023902e+00,1.011939e+00,1.098378e+00,1.027497e+00,4.026062e-10
1.196728e+00,9.270187e-01,9.605973e-01,1.098452e+00,9.093564e-01,9.843171e-01,3.149915e-11
8.234191e-01,1.014918e+00,1.096712e+00,1.010866e+00,1.021616e+00,1.033564e+00,1.859557e-10
1.197796e+00,1.097676e+00,9.862735e-01,9.716286e-01,9.087886e-01,9.601210e-01,3.926949e-11
8.243260e-01,1.005599e+00,1.021775e+00,1.096186e+00,1.023989e+00,1.047490e+00,5.095860e-10
1.199126e+00,1.097887e+00,9.222166e-01,9.609030e-01,9.123334e-01,9.811130e-01,6.024722e-12
8.252793e-01,1.015760e+00,1.012566e+00,1.090905e+00,1.032237e+00,1.045301e+00,7.467564e-10
1.200675e+00,1.099979e+00,9.193073e-01,9.619274e-01,9.121624e-01,9.796649e-01,2.463162e-11
8.264352e-01,1.000367e+00,1.020846e+00,1.086792e+00,1.030069e+00,1.051489e+00,6.222944e-10
1.202410e+00,1.101408e+00,9.161341e-01,9.549505e-01,9.813106e-01,9.091184e-01,2.545827e-11
8.278676e-01,1.009917e+00,1.011979e+00,1.093675e+00,1.049744e+00,1.027038e+00,3.380395e-10
1.204623e+00,9.201430e-01,1.098470e+00,9.630846e-01,9.811156e-01,9.105910e-01,7.322164e-11
8.294880e-01,1.008670e+00,1.001991e+00,1.090063e+00,1.056472e+00,1.034561e+00,2.011734e-10
1.206679e+00,9.268451e-01,1.096360e+00,9.515696e-01,9.880215e-01,9.061805e-01,2.863144e-10
8.311985e-01,1.006389e+00,1.008742e+00,1.090707e+00,1.054713e+00,1.033882e+00,2.749005e-10
1.209852e+00,9.170151e-01,1.099391e+00,9.609819e-01,9.874190e-01,9.062771e-01,6.631397e-10
8.331984e-01,1.006978e+00,1.006599e+00,1.086017e+00,1.050403e+00,1.036136e+00,3.746329e-12
1.213089e+00,9.237112e-01,1.095208e+00,9.657990e-01,9.827981e-01,9.025255e-01,2.622347e-10
8.354489e-01,9.989377e-01,1.013062e+00,1.091749e+00,1.050345e+00,1.030419e+00,2.014777e-11
1.216341e+00,9.248380e-01,1.099446e+00,9.022419e-01,9.756494e-01,9.624159e-01,3.507502e-10
8.395578e-01,1.013288e+00,9.910458e-01,1.029470e+00,1.054430e+00,1.085496e+00,1.046134e-11
1.222169e+00,9.295086e-01,1.088752e+00,9.042822e-01,9.807055e-01,9.613866e-01,1.750006e-10
8.429980e-01,1.010183e+00,9.930483e-01,1.039841e+00,1.053706e+00,1.074823e+00,1.018630e-11
1.227638e+00,8.768017e-01,1.089255e+00,9.946701e-01,9.411365e-01,9.020605e-01,7.665702e-10
8.466784e-01,1.009426e+00,9.937631e-01,1.035840e+00,1.050619e+00,1.077722e+00,9.972383e-11
1.229687e+00,1.097316e+00,1.015495e+00,9.273852e-01,1.005253e+00,8.883370e-01,7.538164e-10
8.516047e-01,1.013779e+00,9.851654e-01,1.031084e+00,1.049653e+00,1.076614e+00,9.571468e-11
1.235286e+00,1.102030e+00,1.011857e+00,9.293944e-01,1.006271e+00,8.785696e-01,1.226606e-10
8.515136e-01,1.004551e+00,1.005977e+00,1.048510e+00,1.043241e+00,1.060868e+00,5.002055e-10
1.225984e+00,1.091522e+00,1.050470e+00,9.595459e-01,9.523311e-01,8.731738e-01,3.022804e-09
8.561182e-01,1.005936e+00,1.000631e+00,1.037388e+00,1.042977e+00,1.071429e+00,6.054128e-10
1.203367e+00,9.654047e-01,1.120474e+00,9.579344e-01,8.443103e-01,8.892079e-01,2.273053e-11
8.572804e-01,1.000037e+00,1.000073e+00,1.069955e+00,1.011359e+00,1.081978e+00,3.204506e-10
1.185927e+00,9.946054e-01,1.123958e+00,9.669961e-01,8.434158e-01,8.819254e-01,2.612954e-09

1.018760e+00,1.003775e+00,1.012081e+00,1.020972e+00,1.003101e+00,9.858986e-01


8.181041e-01,1.032199e+00,1.028617e+00,1.006483e+00,1.093922e+00,1.018817e+00,3.502453e-10
1.183174e+00,9.778157e-01,9.210654e-01,1.079776e+00,9.543547e-01,9.366961e-01,1.198638e-10
8.198919e-01,1.026048e+00,1.033019e+00,1.005021e+00,1.095875e+00,1.013937e+00,5.140666e-10
1.185187e+00,9.796187e-01,9.224043e-01,1.086038e+00,9.507987e-01,9.304446e-01,1.834722e-10
8.213539e-01,1.038938e+00,1.027695e+00,1.003140e+00,1.094768e+00,1.008038e+00,6.950465e-10
1.186925e+00,9.806634e-01,9.254271e-01,1.086646e+00,9.520005e-01,9.329349e-01,1.523419e-10
8.222574e-01,1.033942e+00,1.024703e+00,1.015348e+00,1.093139e+00,1.010344e+00,5.407856e-10
1.188567e+00,9.814249e-01,9.160431e-01,1.083606e+00,9.529867e-01,9.390559e-01,2.383851e-11
8.233700e-01,1.032886e+00,1.021850e+00,1.010898e+00,1.096883e+00,1.014688e+00,4.354402e-10
1.190045e+00,9.789063e-01,9.156730e-01,1.083729e+00,9.600428e-01,9.343127e-01,1.057352e-11
8.243815e-01,1.030910e+00,1.023860e+00,1.004424e+00,1.096315e+00,1.022329e+00,5.361859e-10
1.191186e+00,9.404099e-01,9.114116e-01,1.095885e+00,9.399135e-01,9.914886e-01,1.120351e-12
8.252658e-01,1.012438e+00,1.031508e+00,1.016644e+00,1.091957e+00,1.027486e+00,7.043193e-10
1.192604e+00,9.333828e-01,9.520499e-01,1.097907e+00,9.103591e-01,9.906384e-01,1.549831e-11
8.262797e-01,1.021634e+00,1.086949e+00,9.997350e-01,1.029314e+00,1.034560e+00,3.758030e-10
1.193636e+00,1.097863e+00,9.795549e-01,9.826696e-01,9.128438e-01,9.497538e-01,5.361300e-13
8.272053e-01,1.001993e+00,1.017275e+00,1.085697e+00,1.032608e+00,1.051735e+00,1.137398e-10
1.194883e+00,1.090801e+00,9.295678e-01,9.536296e-01,9.190073e-01,9.853215e-01,1.170166e-11
8.281959e-01,1.002537e+00,1.009173e+00,1.087955e+00,1.039196e+00,1.055852e+00,3.206026e-10
1.196449e+00,1.103938e+00,9.215976e-01,9.612162e-01,9.128765e-01,9.697638e-01,6.491192e-11
8.294022e-01,9.986047e-01,1.010030e+00,1.090884e+00,1.031121e+00,1.058116e+00,3.498679e-10
1.198308e+00,1.100251e+00,9.212219e-01,9.592714e-01,9.795189e-01,9.126360e-01,4.213448e-11
8.307465e-01,1.005550e+00,1.006285e+00,1.086287e+00,1.054573e+00,1.038774e+00,6.289865e-11
1.200280e+00,9.208446e-01,1.107049e+00,9.590485e-01,9.763898e-01,9.123792e-01,1.357599e-12
8.322784e-01,1.002934e+00,1.010310e+00,1.088190e+00,1.053155e+00,1.037549e+00,2.676628e-11
1.202636e+00,9.248482e-01,1.098893e+00,9.553524e-01,9.837961e-01,9.094973e-01,8.792114e-12
8.339977e-01,1.000123e+00,1.013718e+00,1.086017e+00,1.049373e+00,1.039314e+00,4.318700e-12
1.205354e+00,9.260275e-01,1.096504e+00,9.556562e-01,9.770913e-01,9.088024e-01,8.260053e-11
8.361303e-01,1.005280e+00,1.005916e+00,1.089380e+00,1.051330e+00,1.032295e+00,1.736402e-11
1.209476e+00,9.187339e-01,1.091819e+00,9.704321e-01,9.830678e-01,9.072368e-01,1.926199e-10
8.387581e-01,1.009416e+00,9.939524e-01,1.085849e+00,1.055279e+00,1.030917e+00,1.996021e-11
1.212470e+00,9.254325e-01,1.096628e+00,9.025016e-01,9.822870e-01,9.609567e-01,2.474483e-10
8.423415e-01,1.011897e+00,9.900250e-01,1.035340e+00,1.054550e+00,1.078402e+00,4.657074e-12
1.217623e+00,9.241194e-01,1.093595e+00,9.017963e-01,9.848875e-01,9.589745e-01,4.705886e-10
8.450739e-01,1.009086e+00,1.000720e+00,1.042722e+00,1.046960e+00,1.071675e+00,7.911221e-11
1.223349e+00,8.762057e-01,1.091461e+00,9.993133e-01,9.448303e-01,8.997354e-01,9.871233e-11
8.488296e-01,1.008110e+00,9.989692e-01,1.035432e+00,1.046423e+00,1.076006e+00,2.568951e-10
1.227012e+00,1.094648e+00,1.010169e+00,9.291941e-01,1.007249e+00,8.912459e-01,7.418804e-10
8.535356e-01,1.014636e+00,9.900768e-01,1.032268e+00,1.046490e+00,1.071763e+00,2.898429e-10
1.230628e+00,1.099825e+00,1.014276e+00,9.243536e-01,1.004067e+00,8.837075e-01,3.348630e-10
8.554391e-01,1.002018e+00,1.001420e+00,1.053705e+00,1.041012e+00,1.056217e+00,3.823329e-10
1.220978e+00,1.097269e+00,1.052948e+00,9.491006e-01,9.560163e-01,8.786245e-01,3.767614e-10
8.588277e-01,1.008708e+00,1.001211e+00,1.038798e+00,1.043990e+00,1.072783e+00,1.619954e-09
1.198808e+00,9.686910e-01,1.118866e+00,9.600049e-01,8.499127e-01,8.845982e-01,1.256221e-10
8.587348e-01,1.008336e+00,9.995698e-01,1.065089e+00,1.008166e+00,1.080115e+00,2.414112e-10
1.191616e+00,9.768244e-01,1.123213e+00,9.588037e-01,8.702045e-01,8.937578e-01,4.448604e-10

1.018296e+00,1.002973e+00,1.011702e+00,1.019592e+00,1.004585e+00,9.861799e-01


8.144547e-01,1.029823e+00,1.036165e+00,9.989875e-01,1.094155e+00,1.025232e+00,5.320724e-10
1.188288e+00,9.795290e-01,9.130040e-01,1.075197e+00,9.524063e-01,9.489377e-01,9.392956e-11
8.163558e-01,1.038991e+00,1.030509e+00,9.971696e-01,1.094313e+00,1.016830e+00,2.828640e-10
1.190396e+00,9.818972e-01,9.161029e-01,1.091149e+00,9.581566e-01,9.323971e-01,3.587252e-11
8.174476e-01,1.031241e+00,1.033045e+00,1.005474e+00,1.090971e+00,1.020866e+00,8.422540e-10
1.191794e+00,9.926241e-01,9.107877e-01,1.098324e+00,9.383896e-01,9.405649e-01,6.507562e-14
8.185914e-01,1.028400e+00,1.038794e+00,1.009744e+00,1.083792e+00,1.021023e+00,3.944915e-10
1.193656e+00,9.825038e-01,9.126895e-01,1.096692e+00,9.488884e-01,9.322400e-01,4.229862e-11
8.198010e-01,1.027043e+00,1.032497e+00,1.003282e+00,1.095412e+00,1.016217e+00,7.082989e-10
1.195146e+00,9.797873e-01,9.169871e-01,1.095365e+00,9.480472e-01,9.318956e-01,3.266274e-11
8.207680e-01,1.032967e+00,1.034555e+00,1.001870e+00,1.091035e+00,1.014937e+00,5.430496e-10
1.196438e+00,9.262725e-01,9.104520e-01,1.102232e+00,9.579609e-01,9.858973e-01,1.261374e-11
8.216636e-01,1.018285e+00,1.019542e+00,1.011911e+00,1.100221e+00,1.032274e+00,7.564260e-10
1.197856e+00,9.269599e-01,9.602150e-01,1.098793e+00,9.088084e-01,9.855976e-01,1.884102e-11
8.226413e-01,1.015817e+00,1.096548e+00,1.010999e+00,1.028118e+00,1.026100e+00,2.532383e-10
1.198929e+00,1.098216e+00,9.767018e-01,9.805434e-01,9.125370e-01,9.611096e-01,1.088760e-11
8.235538e-01,1.011255e+00,1.014533e+00,1.097009e+00,1.020974e+00,1.048706e+00,2.564854e-10
1.200236e+00,1.110352e+00,9.136188e-01,9.639637e-01,9.129759e-01,9.767838e-01,1.461516e-12
8.245600e-01,1.004036e+00,1.022748e+00,1.096477e+00,1.023410e+00,1.047622e+00,2.161801e-10
1.201816e+00,1.092565e+00,9.217736e-01,9.615439e-01,9.121895e-01,9.849601e-01,6.190330e-11
8.256985e-01,1.015476e+00,1.013252e+00,1.092899e+00,1.028036e+00,1.048400e+00,5.504922e-10
1.203596e+00,1.100336e+00,9.203879e-01,9.601273e-01,9.761403e-01,9.105651e-01,1.112920e-10
8.270342e-01,9.957683e-01,1.024138e+00,1.085512e+00,1.052523e+00,1.030180e+00,2.379127e-10
1.205548e+00,9.310367e-01,1.084495e+00,9.548909e-01,9.876805e-01,9.097656e-01,1.274323e-10
8.287784e-01,1.012427e+00,1.003613e+00,1.096228e+00,1.056701e+00,1.026834e+00,2.590918e-10
1.207899e+00,9.224230e-01,1.099649e+00,9.601430e-01,9.752444e-01,9.071960e-01,3.875137e-10
8.304905e-01,1.010171e+00,1.002206e+00,1.084225e+00,1.057051e+00,1.040392e+00,9.925248e-11
1.211465e+00,9.216419e-01,1.087376e+00,9.711499e-01,9.868945e-01,9.053694e-01,3.795159e-10
8.325758e-01,1.003310e+00,1.008101e+00,1.082378e+00,1.054651e+00,1.042728e+00,1.409205e-10
1.214050e+00,9.288763e-01,1.087086e+00,9.565296e-01,9.863045e-01,9.049637e-01,6.228871e-10
8.348718e-01,1.008913e+00,1.004061e+00,1.088607e+00,1.051222e+00,1.031506e+00,1.826670e-11
1.217962e+00,9.232541e-01,1.095566e+00,9.049499e-01,9.812780e-01,9.636450e-01,6.424980e-10
8.388272e-01,1.010406e+00,9.953199e-01,1.026172e+00,1.053964e+00,1.090639e+00,6.197789e-11
1.223163e+00,9.295928e-01,1.092725e+00,8.927015e-01,9.801915e-01,9.726737e-01,6.177227e-10
